Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
2816.0,80,7,384.0,59,1828,229.0,228,133,2748,Lodgepole Pine,1,29
2811.0,62,7,404.0,55,1812,226.0,226,134,2722,Lodgepole Pine,1,29
2809.0,12,7,424.0,54,1785,213.0,226,150,2697,Lodgepole Pine,1,29
2811.0,27,10,443.0,59,1758,216.0,219,139,2671,Lodgepole Pine,1,29
2806.0,4,7,451.0,50,1731,211.0,227,153,2646,Lodgepole Pine,1,29
2812.0,296,10,421.0,77,1704,191.0,237,186,2621,Lodgepole Pine,1,29
2817.0,313,10,391.0,82,1677,194.0,233,179,2596,Lodgepole Pine,1,29
2818.0,339,12,361.0,83,1650,194.0,222,167,2571,Lodgepole Pine,1,29
2820.0,49,20,331.0,85,1624,223.0,191,93,2546,Lodgepole Pine,1,29
2801.0,61,27,301.0,66,1597,230.0,186,64,2522,Lodgepole Pine,1,29
2793.0,45,19,272.0,58,1571,221.0,195,100,2497,Lodgepole Pine,1,29
2786.0,43,19,242.0,51,1544,220.0,195,103,2473,Lodgepole Pine,1,29
2779.0,32,14,212.0,44,1518,216.0,210,126,2448,Lodgepole Pine,1,29
2779.0,48,6,182.0,44,1492,223.0,226,139,2424,Lodgepole Pine,1,29
2774.0,106,12,153.0,39,1466,240.0,226,114,2400,Lodgepole Pine,1,29
2766.0,115,16,124.0,31,1441,246.0,222,100,2376,Lodgepole Pine,1,29
2758.0,115,16,95.0,23,1415,246.0,222,100,2352,Lodgepole Pine,1,29
2750.0,105,16,67.0,15,1390,245.0,219,99,2329,Lodgepole Pine,1,29
2742.0,88,18,42.0,7,1365,244.0,208,88,2305,Lodgepole Pine,1,29
2731.0,74,21,30.0,11,1340,240.0,196,78,2282,Lodgepole Pine,1,23
2720.0,60,20,0.0,0,1315,231.0,193,86,2259,Aspen,1,23
2712.0,41,17,0.0,0,1290,219.0,199,109,2236,Aspen,1,23
2708.0,15,15,30.0,3,1266,205.0,207,136,2213,Aspen,1,23
2706.0,5,22,67.0,8,1218,187.0,192,137,2167,Aspen,1,29
2706.0,1,23,85.0,12,1195,182.0,191,142,2145,Aspen,1,29
2695.0,27,22,120.0,45,1126,205.0,186,109,2079,Lodgepole Pine,1,29
2691.0,23,22,108.0,41,1104,202.0,188,115,2058,Lodgepole Pine,1,29
2679.0,32,23,90.0,29,1061,208.0,186,99,2015,Lodgepole Pine,1,29
2672.0,25,21,90.0,22,1040,205.0,189,114,1994,Lodgepole Pine,1,29
2669.0,357,18,90.0,19,1019,189.0,205,151,1974,Lodgepole Pine,1,29
2673.0,339,18,90.0,23,999,178.0,211,170,1953,Lodgepole Pine,1,29
2676.0,338,16,90.0,28,979,183.0,216,170,1933,Lodgepole Pine,1,29
2680.0,342,12,95.0,33,960,194.0,221,165,1913,Lodgepole Pine,1,29
2680.0,2,8,108.0,32,942,209.0,224,154,1894,Lodgepole Pine,1,12
2682.0,80,14,127.0,34,924,238.0,215,105,1874,Lodgepole Pine,1,12
2663.0,92,27,150.0,22,907,249.0,186,64,1855,Lodgepole Pine,1,12
2639.0,91,27,175.0,1,890,249.0,186,64,1837,Lodgepole Pine,1,12
2627.0,94,20,201.0,-4,875,248.0,205,77,1818,Lodgepole Pine,1,12
2618.0,100,16,210.0,9,860,245.0,215,94,1800,Lodgepole Pine,1,29
2609.0,96,14,192.0,-6,845,241.0,219,105,1782,Lodgepole Pine,1,29
2603.0,69,3,170.0,-12,832,223.0,233,145,1765,Lodgepole Pine,1,29
2606.0,297,8,150.0,-10,819,196.0,238,181,1747,Lodgepole Pine,1,29
2612.0,299,7,124.0,-4,808,200.0,237,177,1731,Lodgepole Pine,1,29
2614.0,315,3,95.0,0,797,210.0,236,164,1714,Lodgepole Pine,1,29
2617.0,45,5,67.0,3,787,221.0,229,143,1698,Lodgepole Pine,1,29
2612.0,48,7,42.0,-1,779,223.0,224,136,1682,Lodgepole Pine,1,29
2609.0,347,5,30.0,-2,771,210.0,231,160,1667,Lodgepole Pine,1,20
2610.0,309,6,0.0,0,765,203.0,236,173,1652,Lodgepole Pine,1,20
2614.0,304,3,30.0,2,760,210.0,238,166,1638,Lodgepole Pine,1,12
2613.0,45,2,42.0,-1,755,219.0,235,152,1624,Lodgepole Pine,1,12
2613.0,308,8,67.0,-6,752,197.0,235,178,1610,Lodgepole Pine,1,12
2622.0,302,18,95.0,5,751,169.5,229,202,1597,Lodgepole Pine,1,29
2631.0,312,17,124.0,21,750,172.0,225,193,1584,Lodgepole Pine,1,29
2636.0,344,12,153.0,21,750,195.0,220,164,1572,Lodgepole Pine,1,29
2635.0,27,14,124.0,18,750,213.0,210,130,1560,Lodgepole Pine,1,29
2629.0,15,11,95.0,9,751,210.0,216,142,1549,Lodgepole Pine,1,29
2631.0,346,8,67.0,6,752,205.0,228,161,1538,Lodgepole Pine,1,29
2630.0,340,6,42.0,1,755,208.0,232,162,1528,Lodgepole Pine,1,20
2634.0,4,6,30.0,5,760,212.0,228,154,1518,Lodgepole Pine,1,20
2632.0,25,5,0.0,0,765,218.0,229,148,1509,Lodgepole Pine,1,20
2632.0,264,9,30.0,6,771,199.0,244,185,1500,Lodgepole Pine,1,20
2640.0,256,17,42.0,11,779,178.0,248,207,1492,Lodgepole Pine,1,30
2650.0,254,18,67.0,21,787,178.0,249,208,1484,Lodgepole Pine,1,30
2659.0,252,17,95.0,30,797,181.0,249,205,1477,Lodgepole Pine,1,30
2668.0,250,14,124.0,39,808,188.0,249,198,1471,Lodgepole Pine,1,30
2674.0,255,11,153.0,32,816,194.0,247,192,1465,Lodgepole Pine,1,30
2679.0,281,8,182.0,37,825,199.0,241,182,1460,Lodgepole Pine,1,29
2681.0,335,10,212.0,39,836,198.0,227,168,1455,Lodgepole Pine,1,29
2683.0,333,16,242.0,41,847,183.0,218,174,1451,Lodgepole Pine,1,29
2688.0,346,15,268.0,35,859,189.0,214,163,1448,Lodgepole Pine,1,29
2687.0,12,15,295.0,34,872,203.0,207,139,1445,Lodgepole Pine,1,29
2684.0,352,14,323.0,31,886,194.0,214,158,1443,Lodgepole Pine,1,29
2689.0,319,17,351.0,35,899,175.0,222,187,1441,Lodgepole Pine,1,29
2696.0,315,17,379.0,42,882,174.0,224,190,1440,Lodgepole Pine,1,29
2702.0,333,13,408.0,41,865,190.0,223,172,1440,Lodgepole Pine,1,29
2702.0,8,12,437.0,41,849,206.0,217,147,1440,Lodgepole Pine,1,29
2700.0,32,15,466.0,33,834,216.0,207,124,1441,Lodgepole Pine,1,29
2694.0,46,18,488.0,27,819,223.0,197,103,1443,Lodgepole Pine,1,29
2686.0,48,18,511.0,19,805,224.0,198,102,1445,Lodgepole Pine,1,29
2680.0,48,16,534.0,13,792,225.0,202,107,1448,Lodgepole Pine,1,29
2673.0,48,13,558.0,6,774,224.0,211,119,1451,Lodgepole Pine,1,29
2669.0,40,8,582.0,2,757,221.0,222,136,1455,Lodgepole Pine,1,29
2667.0,55,9,607.0,0,741,226.0,221,128,1460,Lodgepole Pine,1,29
2660.0,63,11,633.0,-6,726,230.0,218,120,1465,Lodgepole Pine,1,29
2655.0,48,6,659.0,-11,711,223.0,226,139,1471,Lodgepole Pine,1,29
3208.0,20,7,433.0,66,2847,215.0,225,147,4560,Spruce/Fir,1,39
3211.0,23,5,408.0,69,2873,217.0,228,148,4530,Spruce/Fir,1,39
3205.0,54,6,384.0,63,2899,224.0,226,137,4501,Spruce/Fir,1,39
3205.0,68,11,361.0,63,2926,232.0,218,117,4472,Spruce/Fir,1,23
3195.0,63,14,339.0,53,2952,232.0,210,107,4442,Spruce/Fir,1,23
3191.0,40,11,319.0,49,2979,221.0,216,128,4413,Spruce/Fir,1,23
3188.0,40,11,300.0,46,3006,221.0,216,129,4383,Spruce/Fir,1,23
3185.0,57,11,283.0,43,3032,228.0,216,120,4354,Spruce/Fir,1,23
3178.0,69,11,268.0,36,3059,231.0,219,119,4325,Spruce/Fir,1,23
3172.0,67,5,256.0,30,3086,226.0,229,138,4295,Spruce/Fir,1,23
3172.0,84,7,247.0,30,3113,231.0,227,129,4266,Spruce/Fir,1,23
3165.0,83,11,242.0,23,3140,235.0,221,116,4237,Spruce/Fir,1,23
3159.0,53,7,240.0,17,3167,224.0,224,134,4207,Spruce/Fir,1,23
3159.0,26,6,240.0,17,3194,217.0,227,146,4178,Spruce/Fir,1,23
3155.0,58,6,242.0,13,3221,224.0,228,138,4149,Spruce/Fir,1,23
3152.0,84,7,247.0,10,3248,230.0,228,131,4120,Spruce/Fir,1,23
3152.0,45,1,256.0,10,3275,219.0,236,154,4090,Spruce/Fir,1,23
3155.0,315,3,268.0,13,3302,211.0,237,164,4061,Spruce/Fir,1,23
3155.0,56,5,277.0,13,3329,223.0,229,141,4032,Spruce/Fir,1,23
3149.0,45,5,285.0,7,3357,221.0,229,143,4002,Spruce/Fir,1,23
3149.0,356,7,295.0,7,3384,209.0,228,157,3973,Spruce/Fir,1,23
3149.0,351,9,309.0,7,3412,204.0,225,159,3944,Spruce/Fir,1,23
3152.0,358,7,324.0,10,3439,209.0,227,156,3915,Spruce/Fir,1,29
3149.0,14,6,342.0,10,3467,215.0,228,150,3886,Spruce/Fir,1,29
3149.0,337,8,361.0,17,3494,203.0,229,165,3856,Spruce/Fir,1,29
3152.0,332,11,382.0,26,3522,194.0,226,171,3827,Spruce/Fir,1,29
3155.0,1,9,404.0,29,3549,207.0,223,153,3798,Spruce/Fir,1,29
3152.0,50,11,424.0,33,3577,225.0,217,125,3769,Spruce/Fir,1,29
3146.0,69,13,446.0,30,3605,233.0,214,110,3740,Spruce/Fir,1,29
3139.0,86,15,467.0,26,3632,241.0,214,99,3711,Spruce/Fir,1,29
3129.0,94,12,488.0,13,3660,238.0,222,113,3682,Spruce/Fir,1,29
3129.0,60,8,509.0,16,3688,226.0,224,132,3653,Spruce/Fir,1,29
3123.0,49,15,531.0,14,3716,225.0,206,111,3624,Spruce/Fir,1,29
3113.0,51,18,553.0,7,3744,226.0,199,101,3594,Spruce/Fir,1,29
3106.0,38,11,576.0,6,3772,220.0,215,128,3565,Spruce/Fir,1,29
3106.0,331,12,600.0,0,3799,192.0,225,172,3536,Spruce/Fir,1,29
3113.0,349,14,624.0,7,3827,193.0,215,161,3507,Spruce/Fir,1,29
3109.0,9,16,642.0,-3,3855,200.0,206,140,3478,Spruce/Fir,1,29
3109.0,0,17,624.0,-3,3883,194.0,207,149,3449,Lodgepole Pine,1,29
3109.0,13,16,607.0,-3,3912,203.0,205,136,3421,Lodgepole Pine,1,29
3106.0,24,15,592.0,13,3940,211.0,208,130,3392,Lodgepole Pine,1,29
3103.0,38,14,577.0,17,3968,219.0,208,121,3363,Lodgepole Pine,1,29
3096.0,37,14,564.0,10,3996,219.0,208,122,3334,Lodgepole Pine,1,29
3093.0,25,14,552.0,7,4024,213.0,210,131,3305,Lodgepole Pine,1,29
3090.0,32,15,541.0,20,4052,216.0,206,123,3276,Lodgepole Pine,1,29
3086.0,42,16,532.0,22,4080,220.0,202,112,3247,Lodgepole Pine,1,29
3080.0,51,19,524.0,16,4109,226.0,196,97,3218,Lodgepole Pine,1,29
3070.0,59,21,518.0,6,4137,231.0,192,85,3190,Lodgepole Pine,1,29
3060.0,64,16,511.0,-3,4165,233.0,206,100,3161,Lodgepole Pine,1,29
3054.0,76,13,492.0,4,4194,236.0,216,109,3132,Lodgepole Pine,1,29
3047.0,80,13,469.0,13,4222,237.0,215,107,3103,Lodgepole Pine,1,29
3041.0,69,13,446.0,7,4250,233.0,214,110,3075,Lodgepole Pine,1,29
3034.0,64,14,424.0,0,4279,232.0,211,108,3046,Lodgepole Pine,1,29
3027.0,34,10,404.0,9,4307,219.0,218,134,3017,Lodgepole Pine,1,29
3027.0,357,13,382.0,9,4335,199.0,216,154,2989,Lodgepole Pine,1,29
3027.0,5,15,361.0,16,4364,200.0,210,145,2960,Lodgepole Pine,1,29
3027.0,16,16,339.0,16,4392,205.0,206,134,2932,Lodgepole Pine,1,29
3024.0,30,18,319.0,26,4421,212.0,199,118,2903,Lodgepole Pine,1,29
3018.0,41,21,297.0,20,4449,218.0,189,97,2875,Lodgepole Pine,1,29
3008.0,36,20,277.0,13,4478,215.0,193,106,2846,Lodgepole Pine,1,29
3004.0,18,14,255.0,9,4506,208.0,210,137,2818,Lodgepole Pine,1,29
3004.0,7,11,234.0,9,4535,207.0,218,148,2789,Lodgepole Pine,1,29
3004.0,45,15,216.0,9,4561,223.0,206,113,2761,Lodgepole Pine,1,29
2991.0,49,15,201.0,6,4582,225.0,206,111,2732,Lodgepole Pine,1,29
2991.0,19,11,190.0,6,4603,212.0,217,141,2704,Lodgepole Pine,1,29
2988.0,19,12,175.0,3,4624,211.0,214,138,2676,Lodgepole Pine,1,29
2988.0,27,14,162.0,23,4646,213.0,210,130,2648,Lodgepole Pine,1,29
2982.0,44,18,150.0,17,4667,221.0,198,105,2619,Lodgepole Pine,1,29
2972.0,45,19,134.0,7,4689,222.0,196,102,2591,Lodgepole Pine,1,29
2968.0,48,16,124.0,3,4710,225.0,202,107,2563,Lodgepole Pine,1,29
2959.0,55,18,120.0,20,4732,228.0,200,99,2535,Lodgepole Pine,1,29
2952.0,49,16,108.0,20,4753,225.0,204,109,2507,Spruce/Fir,1,29
2945.0,54,13,85.0,13,4775,227.0,211,114,2479,Spruce/Fir,1,29
2939.0,70,15,67.0,17,4797,235.0,209,101,2451,Spruce/Fir,1,29
2932.0,78,10,42.0,3,4819,234.0,221,118,2423,Spruce/Fir,1,29
2932.0,122,4,30.0,3,4841,228.0,236,143,2395,Spruce/Fir,1,16
2945.0,225,1,150.0,16,4975,217.0,239,159,2230,Lodgepole Pine,1,29
2942.0,86,12,180.0,13,4998,237.0,221,113,2202,Lodgepole Pine,1,29
2932.0,66,10,210.0,3,5021,230.0,219,121,2175,Lodgepole Pine,1,29
2929.0,18,5,240.0,0,5044,216.0,230,151,2148,Lodgepole Pine,1,29
2929.0,275,6,270.0,0,5067,205.0,241,176,2120,Lodgepole Pine,1,29
2936.0,261,12,300.0,7,5089,189.0,246,195,2093,Lodgepole Pine,1,29
2942.0,264,10,330.0,13,5113,196.0,245,187,2066,Lodgepole Pine,1,29
2945.0,270,9,360.0,16,5136,195.0,244,187,2039,Lodgepole Pine,1,29
2952.0,270,9,379.0,36,5159,195.0,244,187,2012,Lodgepole Pine,1,29
2955.0,275,9,371.0,39,5182,197.0,242,185,1986,Lodgepole Pine,1,29
2962.0,277,11,365.0,46,5205,190.0,242,191,1959,Lodgepole Pine,1,29
2968.0,270,11,361.0,52,5229,192.0,244,192,1932,Lodgepole Pine,1,29
2972.0,255,11,360.0,56,5252,194.0,247,192,1906,Lodgepole Pine,1,29
2978.0,196,8,361.0,62,5276,219.0,247,163,1879,Lodgepole Pine,1,29
2975.0,165,12,365.0,59,5299,230.0,244,143,1853,Lodgepole Pine,1,29
2975.0,209,13,371.0,59,5323,210.0,252,175,1827,Lodgepole Pine,1,29
2982.0,234,12,379.0,66,5347,199.0,251,188,1801,Lodgepole Pine,1,29
2985.0,252,10,390.0,69,5370,199.0,247,187,1775,Lodgepole Pine,1,29
2988.0,250,7,402.0,72,5394,205.0,245,179,1749,Lodgepole Pine,1,29
2991.0,244,9,417.0,75,5418,202.0,248,184,1724,Lodgepole Pine,1,29
2998.0,259,16,433.0,82,5442,180.0,247,205,1698,Lodgepole Pine,1,29
3008.0,270,12,450.0,92,5466,188.0,244,195,1673,Lodgepole Pine,1,29
3014.0,288,8,469.0,98,5490,199.0,240,180,1648,Lodgepole Pine,1,29
3018.0,345,3,488.0,102,5514,214.0,235,159,1622,Lodgepole Pine,1,29
3014.0,65,4,509.0,98,5538,223.0,231,143,1598,Lodgepole Pine,1,29
3014.0,45,4,531.0,98,5563,221.0,231,146,1573,Lodgepole Pine,1,29
3011.0,27,3,553.0,95,5579,218.0,232,151,1548,Lodgepole Pine,1,29
3011.0,135,2,576.0,95,5550,222.0,238,151,1524,Lodgepole Pine,1,29
3008.0,117,8,600.0,92,5521,234.0,233,131,1500,Lodgepole Pine,1,29
3001.0,93,9,577.0,25,5493,234.0,227,125,1476,Lodgepole Pine,1,29
3001.0,64,6,547.0,25,5464,226.0,228,136,1452,Lodgepole Pine,1,29
2999.0,306,4,518.0,23,5436,208.0,237,168,1429,Lodgepole Pine,1,29
3005.0,282,8,488.0,29,5407,198.0,241,182,1406,Lodgepole Pine,1,29
3008.0,303,5,459.0,32,5379,206.0,237,170,1383,Lodgepole Pine,1,29
3008.0,336,3,430.0,32,5351,213.0,235,160,1360,Lodgepole Pine,1,29
3008.0,305,4,400.0,32,5322,209.0,237,167,1338,Lodgepole Pine,1,29
3011.0,319,4,371.0,35,5294,208.0,235,166,1316,Lodgepole Pine,1,29
3011.0,356,4,342.0,35,5265,214.0,233,157,1294,Lodgepole Pine,1,29
3011.0,0,1,313.0,35,5237,217.0,236,156,1273,Lodgepole Pine,1,29
3010.0,96,2,285.0,34,5209,223.0,236,149,1252,Lodgepole Pine,1,29
3009.0,97,6,256.0,33,5180,229.0,232,137,1231,Lodgepole Pine,1,29
3005.0,96,7,228.0,29,5152,232.0,230,131,1211,Lodgepole Pine,1,29
3002.0,75,5,201.0,26,5124,227.0,230,137,1191,Lodgepole Pine,1,29
3000.0,42,7,175.0,24,5095,221.0,225,138,1172,Lodgepole Pine,1,20
2997.0,35,9,150.0,21,5067,219.0,220,136,1153,Lodgepole Pine,1,20
2994.0,29,10,127.0,15,5039,217.0,219,137,1134,Lodgepole Pine,1,20
2991.0,8,10,108.0,12,5011,208.0,220,149,1116,Lodgepole Pine,1,20
2992.0,356,12,95.0,13,4983,200.0,218,155,1099,Lodgepole Pine,1,20
2993.0,337,16,90.0,14,4954,184.0,217,171,1082,Lodgepole Pine,1,29
3000.0,326,18,95.0,21,4926,172.0,217,183,1065,Lodgepole Pine,1,29
3005.0,341,17,108.0,26,4898,183.0,213,168,1050,Lodgepole Pine,1,29
3005.0,340,17,127.0,26,4870,181.0,213,169,1034,Lodgepole Pine,1,29
3011.0,329,19,150.0,35,4842,170.0,213,181,1020,Lodgepole Pine,1,29
3017.0,332,21,170.0,42,4814,169.5,209,178,1006,Lodgepole Pine,1,29
3022.0,350,21,192.0,49,4786,179.0,201,157,993,Lodgepole Pine,1,29
3021.0,2,21,212.0,49,4758,186.0,196,143,981,Lodgepole Pine,1,29
3021.0,4,20,234.0,54,4730,189.0,196,140,969,Lodgepole Pine,1,29
3019.0,15,21,255.0,59,4702,197.0,193,127,959,Lodgepole Pine,1,29
3015.0,25,20,277.0,58,4674,205.0,192,117,949,Lodgepole Pine,1,29
3009.0,23,17,297.0,56,4646,207.0,201,125,940,Lodgepole Pine,1,29
3008.0,21,15,319.0,53,4618,208.0,206,131,931,Lodgepole Pine,1,29
3003.0,30,18,339.0,52,4590,212.0,198,117,924,Lodgepole Pine,1,29
2997.0,34,21,361.0,46,4563,212.0,190,105,918,Lodgepole Pine,1,29
2990.0,32,22,382.0,44,4535,209.0,186,104,912,Lodgepole Pine,1,29
2984.0,30,23,402.0,44,4507,206.0,186,103,908,Lodgepole Pine,1,29
2978.0,35,25,390.0,117,4479,208.0,186,93,904,Lodgepole Pine,1,29
2969.0,39,25,379.0,117,4452,212.0,186,86,902,Lodgepole Pine,1,29
2960.0,40,24,371.0,117,4424,213.0,186,89,900,Lodgepole Pine,1,29
2952.0,42,23,362.0,117,4396,216.0,186,91,900,Lodgepole Pine,1,29
2943.0,45,23,351.0,117,4369,219.0,186,89,900,Lodgepole Pine,1,29
2934.0,43,22,342.0,117,4341,218.0,186,93,902,Lodgepole Pine,1,29
2926.0,37,21,335.0,117,4313,214.0,189,101,904,Lodgepole Pine,1,29
2920.0,35,20,331.0,117,4286,213.0,191,106,908,Lodgepole Pine,1,29
2914.0,33,20,323.0,117,4258,212.0,191,107,912,Lodgepole Pine,1,29
2908.0,33,22,309.0,117,4231,210.0,186,102,918,Lodgepole Pine,1,29
2900.0,38,25,295.0,112,4204,211.0,186,90,924,Lodgepole Pine,1,29
2891.0,41,26,283.0,113,4176,214.0,186,83,931,Lodgepole Pine,1,29
2881.0,46,26,268.0,103,4149,218.0,186,77,940,Lodgepole Pine,1,29
2871.0,56,26,256.0,93,4121,226.0,186,66,949,Lodgepole Pine,1,29
2857.0,60,24,242.0,79,4094,231.0,186,70,959,Lodgepole Pine,1,29
2847.0,61,22,228.0,85,4067,232.0,188,77,969,Lodgepole Pine,1,29
2834.0,64,22,218.0,72,4040,234.0,188,75,981,Lodgepole Pine,1,29
2824.0,63,20,201.0,52,4013,233.0,194,84,993,Lodgepole Pine,1,29
2815.0,58,19,175.0,49,3985,230.0,197,92,1006,Lodgepole Pine,1,29
2807.0,61,21,150.0,41,3958,232.0,192,83,1020,Lodgepole Pine,1,22
2795.0,71,24,120.0,29,3931,238.0,187,67,1034,Lodgepole Pine,1,22
2781.0,78,24,90.0,32,3904,242.0,188,64,1050,Lodgepole Pine,1,22
2767.0,80,22,60.0,18,3877,243.0,194,69,1065,Lodgepole Pine,1,22
2756.0,77,17,30.0,7,3851,239.0,206,92,1082,Spruce/Fir,1,23
2749.0,69,11,0.0,0,3824,232.0,218,116,1099,Spruce/Fir,1,23
2744.0,4,6,0.0,0,3797,212.0,228,154,1116,Spruce/Fir,1,23
2750.0,314,14,30.0,3,3770,182.0,228,186,1134,Spruce/Fir,1,23
2757.0,314,16,60.0,11,3743,176.0,226,189,1153,Spruce/Fir,1,23
2762.0,333,14,85.0,19,3717,188.0,222,172,1172,Spruce/Fir,1,29
2764.0,357,16,95.0,22,3690,193.0,210,153,1191,Lodgepole Pine,1,29
2763.0,351,19,108.0,24,3664,183.0,205,157,1211,Lodgepole Pine,1,29
2767.0,340,20,124.0,28,3637,174.0,207,170,1231,Lodgepole Pine,1,29
2771.0,334,20,134.0,39,3611,171.0,210,176,1252,Lodgepole Pine,1,29
2777.0,325,22,150.0,43,3584,169.5,211,186,1273,Lodgepole Pine,1,29
2785.0,322,24,162.0,48,3558,169.5,209,192,1294,Lodgepole Pine,1,29
2793.0,323,24,175.0,54,3532,169.5,206,191,1316,Lodgepole Pine,1,29
2801.0,321,25,192.0,68,3505,169.5,206,194,1338,Lodgepole Pine,1,29
2810.0,318,27,212.0,77,3479,169.5,205,199,1360,Lodgepole Pine,1,29
2821.0,317,27,234.0,87,3453,169.5,205,200,1383,Lodgepole Pine,1,29
2831.0,317,26,255.0,100,3427,169.5,207,200,1406,Lodgepole Pine,1,29
2841.0,319,26,277.0,112,3401,169.5,207,197,1429,Lodgepole Pine,1,29
2850.0,322,26,295.0,117,3375,169.5,204,194,1452,Lodgepole Pine,1,29
2859.0,325,26,309.0,117,3349,169.5,201,190,1476,Lodgepole Pine,1,29
2867.0,333,25,323.0,117,3324,169.5,199,180,1493,Lodgepole Pine,1,29
2872.0,336,25,335.0,117,3298,169.5,198,175,1505,Lodgepole Pine,1,29
2878.0,337,25,350.0,117,3272,169.5,196,173,1517,Lodgepole Pine,1,29
2883.0,344,25,366.0,117,3247,169.5,193,164,1530,Lodgepole Pine,1,29
2886.0,351,25,384.0,117,3221,169.5,187,153,1543,Lodgepole Pine,1,29
2887.0,354,26,404.0,117,3196,169.5,186,149,1557,Lodgepole Pine,1,29
2889.0,347,26,420.0,117,3171,169.5,187,158,1571,Lodgepole Pine,1,29
2894.0,351,27,420.0,117,3145,169.5,186,152,1585,Lodgepole Pine,1,29
2894.0,348,27,420.0,117,3120,169.5,186,156,1600,Lodgepole Pine,1,29
2900.0,351,27,421.0,117,3095,169.5,186,151,1616,Lodgepole Pine,1,29
2899.0,1,26,424.0,117,3070,174.0,186,137,1631,Lodgepole Pine,1,29
2900.0,1,23,430.0,117,3045,181.0,191,142,1648,Lodgepole Pine,1,29
2899.0,0,19,437.0,117,3021,188.0,200,147,1664,Lodgepole Pine,1,29
2899.0,3,17,446.0,117,2996,195.0,206,146,1681,Lodgepole Pine,1,29
2898.0,22,16,457.0,117,2971,207.0,203,128,1698,Lodgepole Pine,1,29
2893.0,37,18,470.0,117,2947,216.0,197,110,1716,Lodgepole Pine,1,29
2886.0,23,16,484.0,117,2922,208.0,203,128,1734,Lodgepole Pine,1,29
2886.0,356,16,499.0,117,2898,192.0,209,153,1752,Lodgepole Pine,1,29
2887.0,353,17,516.0,117,2874,190.0,209,156,1771,Lodgepole Pine,1,29
2888.0,345,18,534.0,117,2850,181.0,208,164,1790,Lodgepole Pine,1,29
2893.0,335,22,553.0,117,2826,169.5,206,175,1809,Lodgepole Pine,1,29
2899.0,342,22,573.0,117,2802,169.5,201,167,1829,Lodgepole Pine,1,29
2901.0,345,22,589.0,117,2779,171.0,199,163,1849,Lodgepole Pine,1,29
2905.0,343,23,598.0,117,2755,169.5,198,165,1869,Lodgepole Pine,1,29
2908.0,353,22,607.0,117,2731,176.0,195,153,1889,Lodgepole Pine,1,29
2908.0,0,22,618.0,117,2708,183.0,194,144,1910,Lodgepole Pine,1,29
2908.0,1,21,631.0,117,2685,184.0,195,144,1931,Lodgepole Pine,1,29
2908.0,12,21,636.0,117,2662,194.0,193,130,1952,Lodgepole Pine,1,29
2903.0,25,20,641.0,117,2639,205.0,192,117,1973,Lodgepole Pine,1,29
2899.0,25,18,648.0,50,2616,208.0,198,122,1994,Lodgepole Pine,1,29
2895.0,30,17,633.0,46,2594,213.0,202,120,2016,Lodgepole Pine,1,29
2890.0,29,15,618.0,39,2571,213.0,205,124,2038,Lodgepole Pine,1,29
2887.0,28,16,595.0,45,2549,212.0,205,125,2060,Lodgepole Pine,1,29
2882.0,33,17,573.0,40,2527,214.0,200,117,2083,Lodgepole Pine,1,29
2877.0,29,17,552.0,35,2505,212.0,201,120,2105,Lodgepole Pine,1,29
2873.0,27,17,524.0,37,2483,211.0,202,123,2128,Lodgepole Pine,1,29
2869.0,11,15,497.0,33,2461,203.0,207,139,2151,Lodgepole Pine,1,29
2869.0,8,15,470.0,37,2440,202.0,209,143,2174,Lodgepole Pine,1,29
2867.0,14,14,443.0,35,2418,206.0,210,140,2197,Lodgepole Pine,1,29
2866.0,7,13,417.0,42,2397,204.0,214,146,2221,Lodgepole Pine,1,29
2865.0,11,11,391.0,41,2376,209.0,218,146,2244,Lodgepole Pine,1,29
2864.0,0,8,366.0,40,2356,209.0,226,155,2268,Lodgepole Pine,1,29
2864.0,19,9,342.0,33,2335,214.0,222,144,2292,Lodgepole Pine,1,29
2860.0,37,12,319.0,29,2315,219.0,214,128,2316,Lodgepole Pine,1,29
2857.0,30,10,297.0,26,2295,217.0,217,135,2340,Lodgepole Pine,1,29
2855.0,30,8,270.0,33,2275,218.0,223,140,2364,Lodgepole Pine,1,29
2853.0,69,8,240.0,48,2255,229.0,224,128,2389,Lodgepole Pine,1,29
2847.0,96,10,210.0,42,2236,236.0,226,121,2413,Lodgepole Pine,1,29
2843.0,135,5,180.0,38,2216,229.0,238,143,2438,Lodgepole Pine,1,29
2844.0,145,8,150.0,39,2197,231.0,239,141,2463,Lodgepole Pine,1,29
2839.0,121,14,120.0,34,2179,243.0,228,111,2488,Lodgepole Pine,1,29
2831.0,114,17,90.0,26,2160,247.0,220,95,2513,Lodgepole Pine,1,29
2821.0,109,17,60.0,16,2142,247.0,218,94,2538,Lodgepole Pine,1,29
2812.0,97,14,30.0,7,2124,242.0,218,102,2563,Lodgepole Pine,1,29
2805.0,70,10,0.0,0,2106,231.0,220,120,2589,Lodgepole Pine,1,23
2802.0,7,8,30.0,-2,2089,210.0,224,151,2614,Lodgepole Pine,1,23
